sample_index,path,true_label,true_index,pred_label,pred_index,fall_probability_max,fall_probability_mean,fall_probability_final,best_window_start,best_window_end,num_windows,num_frames,num_pose_frames,pose_detection_rate,cache_hit
384,F:\GP_Dataset\Subjects\Subject08\Activity05\Trial3\Subject8Activity5Trial3Camera1,fall,1,fall,1,1.0,0.5713781983206445,0.00011821180669358,18,89,7,180,178,0.9888888888888889,False
385,F:\GP_Dataset\Subjects\Subject08\Activity05\Trial3\Subject8Activity5Trial3Camera2,fall,1,fall,1,1.0,0.5400469612581039,1.690762391204359e-10,18,89,7,180,177,0.9833333333333333,False
386,F:\GP_Dataset\Subjects\Subject09\Activity01\Trial1\Subject9Activity1Trial1Camera1,fall,1,fall,1,1.0,0.4571395464054149,9.96733651845716e-05,0,71,8,181,180,0.994475138121547,False
387,F:\GP_Dataset\Subjects\Subject09\Activity01\Trial1\Subject9Activity1Trial1Camera2,fall,1,fall,1,0.9999805688858032,0.2155979542814674,3.5211351195885143e-11,0,71,8,181,180,0.994475138121547,False
388,F:\GP_Dataset\Subjects\Subject09\Activity01\Trial2\Subject9Activity1Trial2Camera1,fall,1,fall,1,1.0,0.4419534699159807,0.002756074070930481,0,71,7,180,180,1.0,False
389,F:\GP_Dataset\Subjects\Subject09\Activity01\Trial2\Subject9Activity1Trial2Camera2,fall,1,fall,1,1.0,0.4284753546702932,8.796769617667706e-16,0,71,7,180,179,0.9944444444444445,False
390,F:\GP_Dataset\Subjects\Subject09\Activity01\Trial3\Subject9Activity1Trial3Camera1,fall,1,fall,1,1.0,0.2858417755217358,0.0003840384597424418,0,71,7,179,178,0.994413407821229,False
391,F:\GP_Dataset\Subjects\Subject09\Activity01\Trial3\Subject9Activity1Trial3Camera2,fall,1,fall,1,0.9998424053192139,0.26833326779102745,3.864172870571281e-11,0,71,7,179,178,0.994413407821229,False
392,F:\GP_Dataset\Subjects\Subject09\Activity02\Trial1\Subject9Activity2Trial1Camera1,fall,1,fall,1,1.0,0.639188723326827,0.4734715521335602,0,71,7,177,176,0.9943502824858758,False
393,F:\GP_Dataset\Subjects\Subject09\Activity02\Trial1\Subject9Activity2Trial1Camera2,fall,1,fall,1,1.0,0.27999633328860873,5.249146539654248e-08,0,71,7,177,176,0.9943502824858758,False
394,F:\GP_Dataset\Subjects\Subject09\Activity02\Trial2\Subject9Activity2Trial2Camera1,fall,1,fall,1,1.0,0.43925722509369997,1.1560854545678012e-05,0,71,7,177,176,0.9943502824858758,False
395,F:\GP_Dataset\Subjects\Subject09\Activity02\Trial2\Subject9Activity2Trial2Camera2,fall,1,fall,1,1.0,0.2857946769494179,2.2160847379382176e-07,0,71,7,177,176,0.9943502824858758,False
396,F:\GP_Dataset\Subjects\Subject09\Activity02\Trial3\Subject9Activity2Trial3Camera1,fall,1,fall,1,1.0,0.2497969054249291,5.020622211304726e-07,0,71,8,181,180,0.994475138121547,False
397,F:\GP_Dataset\Subjects\Subject09\Activity02\Trial3\Subject9Activity2Trial3Camera2,fall,1,fall,1,1.0,0.25005358413850914,9.586762672597615e-08,0,71,8,181,180,0.994475138121547,False
398,F:\GP_Dataset\Subjects\Subject09\Activity03\Trial1\Subject9Activity3Trial1Camera1,fall,1,fall,1,1.0,0.3229211177102635,0.0032990258187055588,0,71,7,176,175,0.9943181818181818,False
399,F:\GP_Dataset\Subjects\Subject09\Activity03\Trial1\Subject9Activity3Trial1Camera2,fall,1,fall,1,0.9999760389328003,0.28325703472858443,4.21894778227655e-13,0,71,7,176,171,0.9715909090909091,False
400,F:\GP_Dataset\Subjects\Subject09\Activity03\Trial2\Subject9Activity3Trial2Camera1,fall,1,fall,1,1.0,0.4245035330965972,1.5759536836412735e-05,0,71,7,176,175,0.9943181818181818,False
401,F:\GP_Dataset\Subjects\Subject09\Activity03\Trial2\Subject9Activity3Trial2Camera2,fall,1,fall,1,1.0,0.28566884518875185,2.7020302661995288e-11,0,71,7,176,174,0.9886363636363636,False
402,F:\GP_Dataset\Subjects\Subject09\Activity03\Trial3\Subject9Activity3Trial3Camera1,fall,1,fall,1,1.0,0.2500007774810633,8.05580597784683e-08,0,71,8,181,180,0.994475138121547,False
403,F:\GP_Dataset\Subjects\Subject09\Activity03\Trial3\Subject9Activity3Trial3Camera2,fall,1,fall,1,0.9999872446060181,0.12499842659033925,1.663962004750004e-14,0,71,8,181,177,0.9779005524861878,False
404,F:\GP_Dataset\Subjects\Subject09\Activity04\Trial1\Subject9Activity4Trial1Camera1,fall,1,fall,1,0.9999967813491821,0.28038392170265086,8.656316481392423e-07,0,71,7,178,177,0.9943820224719101,False
405,F:\GP_Dataset\Subjects\Subject09\Activity04\Trial1\Subject9Activity4Trial1Camera2,fall,1,fall,1,1.0,0.2886191838497784,7.135646029610143e-08,0,71,7,178,98,0.550561797752809,False
406,F:\GP_Dataset\Subjects\Subject09\Activity04\Trial2\Subject9Activity4Trial2Camera1,fall,1,fall,1,1.0,0.28814407144543586,5.994321927715873e-09,0,71,7,176,176,1.0,False
407,F:\GP_Dataset\Subjects\Subject09\Activity04\Trial2\Subject9Activity4Trial2Camera2,fall,1,fall,1,1.0,0.9952645472117833,1.0,0,71,7,176,166,0.9431818181818182,False
408,F:\GP_Dataset\Subjects\Subject09\Activity04\Trial3\Subject9Activity4Trial3Camera1,fall,1,fall,1,1.0,0.42663854580065047,1.8501098431045193e-09,0,71,7,168,167,0.9940476190476191,False
409,F:\GP_Dataset\Subjects\Subject09\Activity04\Trial3\Subject9Activity4Trial3Camera2,fall,1,fall,1,0.9999278783798218,0.4503800554679661,0.4206477105617523,0,71,7,168,120,0.7142857142857143,False
410,F:\GP_Dataset\Subjects\Subject09\Activity05\Trial1\Subject9Activity5Trial1Camera1,fall,1,fall,1,1.0,0.301493017687391,0.000571941607631743,0,71,7,175,174,0.9942857142857143,False
411,F:\GP_Dataset\Subjects\Subject09\Activity05\Trial1\Subject9Activity5Trial1Camera2,fall,1,fall,1,1.0,0.28459188257428863,3.319970979989012e-13,0,71,7,175,173,0.9885714285714285,False
412,F:\GP_Dataset\Subjects\Subject09\Activity05\Trial2\Subject9Activity5Trial2Camera1,fall,1,fall,1,0.9999998807907104,0.28572140690544423,2.751370971054712e-07,0,71,7,172,171,0.9941860465116279,False
413,F:\GP_Dataset\Subjects\Subject09\Activity05\Trial2\Subject9Activity5Trial2Camera2,fall,1,fall,1,0.9999998807907104,0.14286702052326833,7.396138701487587e-10,0,71,7,172,170,0.9883720930232558,False
414,F:\GP_Dataset\Subjects\Subject09\Activity05\Trial3\Subject9Activity5Trial3Camera1,fall,1,fall,1,1.0,0.41864752834953833,0.000288965180516243,0,71,7,180,179,0.9944444444444445,False
415,F:\GP_Dataset\Subjects\Subject09\Activity05\Trial3\Subject9Activity5Trial3Camera2,fall,1,fall,1,1.0,0.3538818306515937,1.848603599840723e-13,0,71,7,180,178,0.9888888888888889,False
416,F:\GP_Dataset\Subjects\Subject10\Activity01\Trial1\Subject10Activity1Trial1Camera1,fall,1,fall,1,1.0,0.37145010190787225,0.0034854887053370476,0,71,7,178,177,0.9943820224719101,False
417,F:\GP_Dataset\Subjects\Subject10\Activity01\Trial1\Subject10Activity1Trial1Camera2,fall,1,fall,1,0.999997615814209,0.2847517058993055,4.9502883484819904e-05,0,71,7,178,177,0.9943820224719101,False
418,F:\GP_Dataset\Subjects\Subject10\Activity01\Trial2\Subject10Activity1Trial2Camera1,fall,1,fall,1,1.0,0.28750094537774984,3.8183206925168633e-05,0,71,7,175,174,0.9942857142857143,False
419,F:\GP_Dataset\Subjects\Subject10\Activity01\Trial2\Subject10Activity1Trial2Camera2,fall,1,fall,1,0.9999998807907104,0.2853594399917859,5.44724457540724e-07,0,71,7,175,173,0.9885714285714285,False
420,F:\GP_Dataset\Subjects\Subject10\Activity01\Trial3\Subject10Activity1Trial3Camera1,fall,1,fall,1,1.0,0.2829059945064013,1.9650557078421116e-05,0,71,7,177,176,0.9943502824858758,False
421,F:\GP_Dataset\Subjects\Subject10\Activity01\Trial3\Subject10Activity1Trial3Camera2,fall,1,fall,1,1.0,0.9909969227654594,0.9433468580245972,18,89,7,177,175,0.9887005649717514,False
422,F:\GP_Dataset\Subjects\Subject10\Activity02\Trial1\Subject10Activity2Trial1Camera1,fall,1,fall,1,0.999998927116394,0.982892027923039,0.9177191257476807,0,71,7,172,171,0.9941860465116279,False
423,F:\GP_Dataset\Subjects\Subject10\Activity02\Trial1\Subject10Activity2Trial1Camera2,fall,1,non_fall,0,0.18219336867332458,0.026027624132490608,2.00819402773611e-10,0,71,7,172,170,0.9883720930232558,False
424,F:\GP_Dataset\Subjects\Subject10\Activity02\Trial2\Subject10Activity2Trial2Camera1,fall,1,fall,1,0.9999998807907104,0.34650074967378586,0.9236694574356079,0,71,7,180,180,1.0,False
425,F:\GP_Dataset\Subjects\Subject10\Activity02\Trial2\Subject10Activity2Trial2Camera2,fall,1,fall,1,0.9597376585006714,0.13710542538328782,2.789035420391883e-07,0,71,7,180,179,0.9944444444444445,False
426,F:\GP_Dataset\Subjects\Subject10\Activity02\Trial3\Subject10Activity2Trial3Camera1,fall,1,fall,1,1.0,0.5482603863884167,1.3777379535895307e-05,0,71,7,175,174,0.9942857142857143,False
427,F:\GP_Dataset\Subjects\Subject10\Activity02\Trial3\Subject10Activity2Trial3Camera2,fall,1,fall,1,0.999549925327301,0.1428202041829461,1.9445471708540163e-12,0,71,7,175,174,0.9942857142857143,False
428,F:\GP_Dataset\Subjects\Subject10\Activity03\Trial1\Subject10Activity3Trial1Camera1,fall,1,fall,1,1.0,0.9999927112034389,0.9999990463256836,0,71,7,174,174,1.0,False
429,F:\GP_Dataset\Subjects\Subject10\Activity03\Trial1\Subject10Activity3Trial1Camera2,fall,1,fall,1,1.0,0.47110873827501415,0.00021627476962748915,54,125,7,174,173,0.9942528735632183,False
430,F:\GP_Dataset\Subjects\Subject10\Activity03\Trial2\Subject10Activity3Trial2Camera1,fall,1,fall,1,1.0,0.5001594476966034,1.8960724901262438e-06,0,71,4,180,56,0.3111111111111111,False
431,F:\GP_Dataset\Subjects\Subject10\Activity03\Trial2\Subject10Activity3Trial2Camera2,fall,1,fall,1,0.9999998807907104,0.28565367484615595,1.456462594973118e-08,0,71,7,180,179,0.9944444444444445,False
432,F:\GP_Dataset\Subjects\Subject10\Activity03\Trial3\Subject10Activity3Trial3Camera1,fall,1,fall,1,1.0,0.666625135765571,9.875375326373614e-06,0,71,3,184,48,0.2608695652173913,False
433,F:\GP_Dataset\Subjects\Subject10\Activity03\Trial3\Subject10Activity3Trial3Camera2,fall,1,fall,1,1.0,0.2355346664621864,9.879112111699229e-11,0,71,8,184,182,0.9891304347826086,False
434,F:\GP_Dataset\Subjects\Subject10\Activity04\Trial1\Subject10Activity4Trial1Camera1,fall,1,fall,1,1.0,0.7704135306412354,0.9967484474182129,0,71,8,185,184,0.9945945945945946,False
435,F:\GP_Dataset\Subjects\Subject10\Activity04\Trial1\Subject10Activity4Trial1Camera2,fall,1,fall,1,0.9999756813049316,0.12655631878580031,3.335275948757044e-07,0,71,8,185,179,0.9675675675675676,False
436,F:\GP_Dataset\Subjects\Subject10\Activity04\Trial2\Subject10Activity4Trial2Camera1,fall,1,fall,1,0.9999815225601196,0.22435863421250812,3.048662156057702e-10,0,71,8,186,184,0.989247311827957,False
437,F:\GP_Dataset\Subjects\Subject10\Activity04\Trial2\Subject10Activity4Trial2Camera2,fall,1,fall,1,1.0,0.6218229472003268,7.271452329149497e-10,0,71,8,186,172,0.9247311827956989,False
438,F:\GP_Dataset\Subjects\Subject10\Activity04\Trial3\Subject10Activity4Trial3Camera1,fall,1,fall,1,0.9999793767929077,0.18078316523509758,1.7082601999618419e-10,0,71,8,188,186,0.9893617021276596,False
439,F:\GP_Dataset\Subjects\Subject10\Activity04\Trial3\Subject10Activity4Trial3Camera2,fall,1,fall,1,1.0,0.6280574360862374,0.6266573071479797,0,71,8,188,173,0.9202127659574468,False
440,F:\GP_Dataset\Subjects\Subject10\Activity05\Trial1\Subject10Activity5Trial1Camera1,fall,1,fall,1,0.9999983310699463,0.6723863086663187,0.9954484105110168,0,71,8,184,183,0.9945652173913043,False
441,F:\GP_Dataset\Subjects\Subject10\Activity05\Trial1\Subject10Activity5Trial1Camera2,fall,1,fall,1,0.9741337895393372,0.1797330378372209,2.2297766253840876e-14,0,71,8,184,172,0.9347826086956522,False
442,F:\GP_Dataset\Subjects\Subject10\Activity05\Trial2\Subject10Activity5Trial2Camera1,fall,1,fall,1,0.9999997615814209,0.13182013525249953,8.351697289299409e-08,0,71,8,185,183,0.9891891891891892,False
443,F:\GP_Dataset\Subjects\Subject10\Activity05\Trial2\Subject10Activity5Trial2Camera2,fall,1,fall,1,1.0,0.6215003987118024,1.6590714722042321e-06,0,71,8,185,182,0.9837837837837838,False
444,F:\GP_Dataset\Subjects\Subject10\Activity05\Trial3\Subject10Activity5Trial3Camera1,fall,1,fall,1,1.0,0.578558003413491,0.9968427419662476,0,71,8,188,187,0.9946808510638298,False
445,F:\GP_Dataset\Subjects\Subject10\Activity05\Trial3\Subject10Activity5Trial3Camera2,fall,1,fall,1,1.0,0.3976171937829349,0.3449728488922119,0,71,8,188,186,0.9893617021276596,False
446,F:\GP_Dataset\Subjects\Subject11\Activity01\Trial1\Subject11Activity1Trial1Camera1,fall,1,fall,1,1.0,0.29076639016862565,2.3253180188476108e-05,0,71,7,177,176,0.9943502824858758,False
447,F:\GP_Dataset\Subjects\Subject11\Activity01\Trial1\Subject11Activity1Trial1Camera2,fall,1,fall,1,0.9999897480010986,0.6203949165397457,0.30290764570236206,18,89,7,177,174,0.9830508474576272,False
448,F:\GP_Dataset\Subjects\Subject11\Activity01\Trial2\Subject11Activity1Trial2Camera1,fall,1,fall,1,1.0,0.29524649054286556,8.846682817420515e-07,0,71,7,179,178,0.994413407821229,False
449,F:\GP_Dataset\Subjects\Subject11\Activity01\Trial2\Subject11Activity1Trial2Camera2,fall,1,fall,1,0.99988853931427,0.8539598440485341,0.9779209494590759,54,125,7,179,177,0.9888268156424581,False
450,F:\GP_Dataset\Subjects\Subject11\Activity01\Trial3\Subject11Activity1Trial3Camera1,fall,1,fall,1,1.0,0.42524588782232187,0.00021346316498238593,0,71,7,170,169,0.9941176470588236,False
451,F:\GP_Dataset\Subjects\Subject11\Activity01\Trial3\Subject11Activity1Trial3Camera2,fall,1,fall,1,1.0,0.6379273733044621,2.593731005617883e-05,0,71,7,170,168,0.9882352941176471,False
452,F:\GP_Dataset\Subjects\Subject11\Activity02\Trial1\Subject11Activity2Trial1Camera1,fall,1,fall,1,1.0,0.8713920472655445,0.00983797200024128,0,71,8,188,187,0.9946808510638298,False
453,F:\GP_Dataset\Subjects\Subject11\Activity02\Trial1\Subject11Activity2Trial1Camera2,fall,1,fall,1,1.0,0.24807050925932628,8.8351072236037e-07,0,71,8,188,187,0.9946808510638298,False
454,F:\GP_Dataset\Subjects\Subject11\Activity02\Trial2\Subject11Activity2Trial2Camera1,fall,1,fall,1,1.0,0.4954101536422968,0.04473397880792618,0,71,8,185,184,0.9945945945945946,False
455,F:\GP_Dataset\Subjects\Subject11\Activity02\Trial2\Subject11Activity2Trial2Camera2,fall,1,fall,1,1.0,0.3652650742319534,1.6176654753508046e-05,0,71,8,185,184,0.9945945945945946,False
456,F:\GP_Dataset\Subjects\Subject11\Activity02\Trial3\Subject11Activity2Trial3Camera1,fall,1,fall,1,1.0,0.2594956030079629,0.0014219952281564474,0,71,8,186,186,1.0,False
457,F:\GP_Dataset\Subjects\Subject11\Activity02\Trial3\Subject11Activity2Trial3Camera2,fall,1,fall,1,1.0,0.2504428860693545,1.9604424039698642e-07,0,71,8,186,173,0.9301075268817204,False
458,F:\GP_Dataset\Subjects\Subject11\Activity03\Trial1\Subject11Activity3Trial1Camera1,fall,1,fall,1,1.0,0.736323588527739,0.934894859790802,0,71,8,190,190,1.0,False
459,F:\GP_Dataset\Subjects\Subject11\Activity03\Trial1\Subject11Activity3Trial1Camera2,fall,1,fall,1,1.0,0.6106480224989355,0.9974073767662048,0,71,8,190,189,0.9947368421052631,False
460,F:\GP_Dataset\Subjects\Subject11\Activity03\Trial2\Subject11Activity3Trial2Camera1,fall,1,fall,1,1.0,0.8044131556525826,0.10246942192316055,0,71,8,187,186,0.9946524064171123,False
461,F:\GP_Dataset\Subjects\Subject11\Activity03\Trial2\Subject11Activity3Trial2Camera2,fall,1,fall,1,1.0,0.8037797957658768,0.993684709072113,0,71,8,187,186,0.9946524064171123,False
462,F:\GP_Dataset\Subjects\Subject11\Activity03\Trial3\Subject11Activity3Trial3Camera1,fall,1,fall,1,1.0,0.2500524514221887,5.959594484572506e-10,0,71,8,189,188,0.9947089947089947,False
463,F:\GP_Dataset\Subjects\Subject11\Activity03\Trial3\Subject11Activity3Trial3Camera2,fall,1,fall,1,1.0,0.6777305266405165,0.00040635865298099816,0,71,8,189,188,0.9947089947089947,False
464,F:\GP_Dataset\Subjects\Subject11\Activity04\Trial1\Subject11Activity4Trial1Camera1,fall,1,fall,1,0.9999986886978149,0.1253215496995401,6.834186478954507e-07,0,71,8,188,187,0.9946808510638298,False
465,F:\GP_Dataset\Subjects\Subject11\Activity04\Trial1\Subject11Activity4Trial1Camera2,fall,1,fall,1,1.0,0.6466506866854616,0.002672000788152218,0,71,8,188,184,0.9787234042553191,False
466,F:\GP_Dataset\Subjects\Subject11\Activity04\Trial2\Subject11Activity4Trial2Camera1,fall,1,fall,1,0.9999994039535522,0.2500188963039513,2.4016891984501854e-05,18,89,8,189,188,0.9947089947089947,False
467,F:\GP_Dataset\Subjects\Subject11\Activity04\Trial2\Subject11Activity4Trial2Camera2,fall,1,fall,1,1.0,0.5869965058576305,4.3963248685940925e-07,0,71,8,189,187,0.9894179894179894,False
468,F:\GP_Dataset\Subjects\Subject11\Activity04\Trial3\Subject11Activity4Trial3Camera1,fall,1,fall,1,0.83864825963974,0.1856037121106529,8.13610116778829e-12,0,71,8,185,184,0.9945945945945946,False
469,F:\GP_Dataset\Subjects\Subject11\Activity04\Trial3\Subject11Activity4Trial3Camera2,fall,1,fall,1,1.0,0.5000655449950537,8.246937710509883e-08,0,71,8,185,183,0.9891891891891892,False
470,F:\GP_Dataset\Subjects\Subject11\Activity05\Trial1\Subject11Activity5Trial1Camera1,fall,1,fall,1,1.0,0.5258326744951773,0.00670262798666954,0,71,8,189,187,0.9894179894179894,False
471,F:\GP_Dataset\Subjects\Subject11\Activity05\Trial1\Subject11Activity5Trial1Camera2,fall,1,fall,1,1.0,0.9943619892001152,0.9604194760322571,0,71,8,189,187,0.9894179894179894,False
472,F:\GP_Dataset\Subjects\Subject11\Activity05\Trial2\Subject11Activity5Trial2Camera1,fall,1,fall,1,1.0,0.41280829444322364,0.000106460640381556,0,71,8,186,182,0.978494623655914,False
473,F:\GP_Dataset\Subjects\Subject11\Activity05\Trial2\Subject11Activity5Trial2Camera2,fall,1,fall,1,0.9999998807907104,0.5671442297165084,1.751092500168472e-11,0,71,8,186,184,0.989247311827957,False
474,F:\GP_Dataset\Subjects\Subject11\Activity05\Trial3\Subject11Activity5Trial3Camera1,fall,1,fall,1,1.0,0.8629795536398888,0.24092715978622437,0,71,8,187,181,0.9679144385026738,False
475,F:\GP_Dataset\Subjects\Subject11\Activity05\Trial3\Subject11Activity5Trial3Camera2,fall,1,fall,1,1.0,0.3755554433708345,2.208613014698102e-10,0,71,8,187,186,0.9946524064171123,False
476,F:\GP_Dataset\Subjects\Subject12\Activity01\Trial1\Subject12Activity1Trial1Camera1,fall,1,fall,1,0.9999985694885254,0.21775096871908134,1.6340091502087262e-09,0,71,8,193,190,0.9844559585492227,False
477,F:\GP_Dataset\Subjects\Subject12\Activity01\Trial1\Subject12Activity1Trial1Camera2,fall,1,fall,1,0.9999994039535522,0.19563895096469341,0.00699804350733757,0,71,8,193,192,0.9948186528497409,False
478,F:\GP_Dataset\Subjects\Subject12\Activity01\Trial2\Subject12Activity1Trial2Camera1,fall,1,fall,1,0.9999996423721313,0.24953733815815937,0.0003376240492798388,0,71,8,193,192,0.9948186528497409,False
479,F:\GP_Dataset\Subjects\Subject12\Activity01\Trial2\Subject12Activity1Trial2Camera2,fall,1,fall,1,0.9999998807907104,0.6499058511581097,0.05233680456876755,0,71,8,193,191,0.9896373056994818,False
480,F:\GP_Dataset\Subjects\Subject12\Activity01\Trial3\Subject12Activity1Trial3Camera1,fall,1,fall,1,0.9999972581863403,0.2681097633412719,0.0002086700696963817,0,71,8,191,189,0.9895287958115183,False
481,F:\GP_Dataset\Subjects\Subject12\Activity01\Trial3\Subject12Activity1Trial3Camera2,fall,1,fall,1,1.0,0.9947603344917297,0.9966656565666199,0,71,8,191,189,0.9895287958115183,False
482,F:\GP_Dataset\Subjects\Subject12\Activity02\Trial1\Subject12Activity2Trial1Camera1,fall,1,fall,1,1.0,0.5476743206381798,0.07321945577859879,0,71,8,195,194,0.9948717948717949,False
483,F:\GP_Dataset\Subjects\Subject12\Activity02\Trial1\Subject12Activity2Trial1Camera2,fall,1,fall,1,0.9882607460021973,0.12404752075783676,4.481303506054246e-07,0,71,8,195,194,0.9948717948717949,False
484,F:\GP_Dataset\Subjects\Subject12\Activity02\Trial2\Subject12Activity2Trial2Camera1,fall,1,fall,1,1.0,0.3747163043381647,4.195601377432467e-06,0,71,8,196,195,0.9948979591836735,False
485,F:\GP_Dataset\Subjects\Subject12\Activity02\Trial2\Subject12Activity2Trial2Camera2,fall,1,fall,1,0.5738669633865356,0.07236906912635775,3.793435787713406e-09,0,71,8,196,195,0.9948979591836735,False
486,F:\GP_Dataset\Subjects\Subject12\Activity02\Trial3\Subject12Activity2Trial3Camera1,fall,1,fall,1,1.0,0.22254859315666586,0.0006857889238744974,0,71,9,200,199,0.995,False
487,F:\GP_Dataset\Subjects\Subject12\Activity02\Trial3\Subject12Activity2Trial3Camera2,fall,1,fall,1,0.9577202796936035,0.1064152035339689,2.9634423387436826e-11,0,71,9,200,199,0.995,False
488,F:\GP_Dataset\Subjects\Subject12\Activity03\Trial1\Subject12Activity3Trial1Camera1,fall,1,fall,1,1.0,0.25000259527267493,7.687169272685423e-06,0,71,8,193,187,0.9689119170984456,False
489,F:\GP_Dataset\Subjects\Subject12\Activity03\Trial1\Subject12Activity3Trial1Camera2,fall,1,fall,1,1.0,0.6375013562646927,0.00031760171987116337,0,71,8,193,191,0.9896373056994818,False
490,F:\GP_Dataset\Subjects\Subject12\Activity03\Trial2\Subject12Activity3Trial2Camera1,fall,1,fall,1,1.0,0.25053133328200394,1.0883316008403199e-06,0,71,8,192,190,0.9895833333333334,False
491,F:\GP_Dataset\Subjects\Subject12\Activity03\Trial2\Subject12Activity3Trial2Camera2,fall,1,fall,1,1.0,0.9515414461493492,0.9978830218315125,0,71,8,192,191,0.9947916666666666,False
492,F:\GP_Dataset\Subjects\Subject12\Activity03\Trial3\Subject12Activity3Trial3Camera1,fall,1,fall,1,1.0,0.24996064935805767,4.810369205188181e-07,0,71,8,192,190,0.9895833333333334,False
493,F:\GP_Dataset\Subjects\Subject12\Activity03\Trial3\Subject12Activity3Trial3Camera2,fall,1,fall,1,0.9999996423721313,0.8799569886177778,0.9762100577354431,18,89,8,192,190,0.9895833333333334,False
494,F:\GP_Dataset\Subjects\Subject12\Activity04\Trial1\Subject12Activity4Trial1Camera1,fall,1,fall,1,0.9999786615371704,0.1290708969250082,1.9792027738940732e-10,0,71,8,192,191,0.9947916666666666,False
495,F:\GP_Dataset\Subjects\Subject12\Activity04\Trial1\Subject12Activity4Trial1Camera2,fall,1,fall,1,1.0,0.600433142242423,1.2388211871439125e-05,0,71,8,192,188,0.9791666666666666,False
496,F:\GP_Dataset\Subjects\Subject12\Activity04\Trial2\Subject12Activity4Trial2Camera1,fall,1,fall,1,0.9999977350234985,0.2537247011225162,4.8767937604887734e-11,0,71,8,188,187,0.9946808510638298,False
497,F:\GP_Dataset\Subjects\Subject12\Activity04\Trial2\Subject12Activity4Trial2Camera2,fall,1,fall,1,0.9999996423721313,0.9913048669695854,0.9990835189819336,0,71,8,188,180,0.9574468085106383,False
498,F:\GP_Dataset\Subjects\Subject12\Activity04\Trial3\Subject12Activity4Trial3Camera1,fall,1,fall,1,0.9999984502792358,0.24289090151608742,5.387005403388601e-13,0,71,8,189,188,0.9947089947089947,False
499,F:\GP_Dataset\Subjects\Subject12\Activity04\Trial3\Subject12Activity4Trial3Camera2,fall,1,fall,1,0.9999997615814209,0.9998597055673599,0.9999916553497314,0,71,8,189,185,0.9788359788359788,False
500,F:\GP_Dataset\Subjects\Subject12\Activity05\Trial1\Subject12Activity5Trial1Camera1,fall,1,fall,1,1.0,0.36322344764927905,2.9094294973219803e-07,0,71,8,191,189,0.9895287958115183,False
501,F:\GP_Dataset\Subjects\Subject12\Activity05\Trial1\Subject12Activity5Trial1Camera2,fall,1,fall,1,1.0,0.5618898478242045,0.0009379560360684991,0,71,8,191,189,0.9895287958115183,False
502,F:\GP_Dataset\Subjects\Subject12\Activity05\Trial2\Subject12Activity5Trial2Camera1,fall,1,fall,1,1.0,0.621776343032252,0.9356492161750793,0,71,8,190,188,0.9894736842105263,False
503,F:\GP_Dataset\Subjects\Subject12\Activity05\Trial2\Subject12Activity5Trial2Camera2,fall,1,fall,1,0.9999912977218628,0.9522770121693611,0.9974595904350281,18,89,8,190,189,0.9947368421052631,False
504,F:\GP_Dataset\Subjects\Subject12\Activity05\Trial3\Subject12Activity5Trial3Camera1,fall,1,fall,1,1.0,0.2510441652229929,0.0008465833961963654,0,71,8,192,190,0.9895833333333334,False
505,F:\GP_Dataset\Subjects\Subject12\Activity05\Trial3\Subject12Activity5Trial3Camera2,fall,1,fall,1,1.0,0.2842068169702543,0.009211471304297447,0,71,8,192,190,0.9895833333333334,False
506,F:\GP_Dataset\Subjects\Subject13\Activity01\Trial1\Subject13Activity1Trial1Camera1,fall,1,fall,1,1.0,0.4296018625591143,1.0,72,143,7,176,175,0.9943181818181818,False
507,F:\GP_Dataset\Subjects\Subject13\Activity01\Trial1\Subject13Activity1Trial1Camera2,fall,1,fall,1,0.9999951124191284,0.353372791019887,0.9999951124191284,104,175,7,176,174,0.9886363636363636,False
508,F:\GP_Dataset\Subjects\Subject13\Activity01\Trial2\Subject13Activity1Trial2Camera1,fall,1,fall,1,1.0,0.5073542390955481,0.00010708476474974304,54,125,8,186,185,0.9946236559139785,False
509,F:\GP_Dataset\Subjects\Subject13\Activity01\Trial2\Subject13Activity1Trial2Camera2,fall,1,fall,1,0.9999783039093018,0.37299709863090746,4.539622722177228e-08,54,125,8,186,176,0.946236559139785,False
510,F:\GP_Dataset\Subjects\Subject13\Activity01\Trial3\Subject13Activity1Trial3Camera1,fall,1,fall,1,1.0,0.4361841345089488,0.0007982342503964901,0,71,8,184,183,0.9945652173913043,False
511,F:\GP_Dataset\Subjects\Subject13\Activity01\Trial3\Subject13Activity1Trial3Camera2,fall,1,fall,1,1.0,0.24962848122049675,7.309030479518697e-05,0,71,8,184,183,0.9945652173913043,False
512,F:\GP_Dataset\Subjects\Subject13\Activity02\Trial1\Subject13Activity2Trial1Camera1,fall,1,fall,1,1.0,0.9212098903954029,0.9663482308387756,0,71,8,181,180,0.994475138121547,False
513,F:\GP_Dataset\Subjects\Subject13\Activity02\Trial1\Subject13Activity2Trial1Camera2,fall,1,fall,1,0.9999840259552002,0.588649667012934,0.3966463804244995,0,71,8,181,180,0.994475138121547,False
514,F:\GP_Dataset\Subjects\Subject13\Activity02\Trial2\Subject13Activity2Trial2Camera1,fall,1,fall,1,0.999995231628418,0.5015778855374318,7.265255064226039e-10,0,71,4,178,54,0.30337078651685395,False
